1.306000000000000000e+03,9.866890842987999122e+01,1.709364567920752620e+01
6.310000000000000000e+02,8.503870991547046287e+01,1.086029334993153839e+01
1.803000000000000000e+03,1.170540474507974409e+02,1.741318553796794077e+01
2.990000000000000000e+02,7.728593244142194862e+01,8.066248009174815436e+00
8.360000000000000000e+02,8.684018262089776385e+01,1.540338087182269078e+01
8.320000000000000000e+02,8.845362099598892769e+01,1.387931045608051761e+01
1.143000000000000000e+03,9.849028991892485863e+01,1.539900450803110310e+01
4.430000000000000000e+02,7.917322670667459761e+01,7.940884570866963976e+00
1.207000000000000000e+03,9.363785236719999716e+01,1.395172269925309649e+01
1.057000000000000000e+03,9.823154903199326782e+01,1.605456588692895181e+01
1.591000000000000000e+03,1.058060811145726205e+02,1.291144295694310706e+01
9.070000000000000000e+02,9.577265255556797285e+01,1.139486879077743886e+01
2.490000000000000000e+02,7.416631085814415769e+01,7.121428226554019858e+00
7.880000000000000000e+02,8.773162491768346172e+01,1.268569423789826089e+01
1.609000000000000000e+03,1.051070271210169409e+02,1.613255519095408985e+01
5.440000000000000000e+02,8.324147713813802341e+01,1.158630825467357539e+01
1.370000000000000000e+03,9.963593465483828027e+01,1.631515791780330815e+01
5.540000000000000000e+02,8.448137185935490834e+01,1.015706598837130947e+01
1.050000000000000000e+02,6.337662635578350034e+01,7.371614261994066553e+00
1.442000000000000000e+03,9.857690646854996430e+01,1.432242768203743566e+01
1.233000000000000000e+03,9.994739113460244084e+01,2.081265068268239915e+01
3.290000000000000000e+02,7.495676664791221810e+01,7.727314952256402414e+00
7.610000000000000000e+02,8.816302776689428811e+01,1.314987992358823199e+01
8.010000000000000000e+02,8.630804974006792918e+01,1.062268471467127640e+01
1.584000000000000000e+03,1.022749594245832583e+02,1.949697216273598954e+01
1.619000000000000000e+03,1.061721406283483589e+02,1.543733198577702481e+01
1.215000000000000000e+03,9.681048696615178528e+01,1.460686244202285167e+01
4.770000000000000000e+02,7.473188009134800325e+01,1.023710073719511193e+01
7.710000000000000000e+02,9.135915698905138527e+01,1.051680839849566418e+01
1.567000000000000000e+03,1.101446889660604853e+02,1.379378327004524962e+01
8.760000000000000000e+02,9.062075082570726181e+01,1.213388970991838534e+01
5.500000000000000000e+01,5.542343213197712970e+01,4.874513579343808800e+00
7.430000000000000000e+02,8.430112218876089969e+01,1.005839301466263969e+01
1.705000000000000000e+03,1.145383262887824571e+02,1.617210823025801858e+01
2.910000000000000000e+02,7.135484603412217552e+01,1.238398168678603994e+01
1.097000000000000000e+03,9.918709707767052919e+01,1.511765598375030351e+01
4.270000000000000000e+02,7.667019036066281501e+01,9.924044553476312203e+00
1.158000000000000000e+03,9.681323915863291063e+01,1.593684865083217694e+01
1.804000000000000000e+03,1.034266126866368865e+02,1.941533168707574930e+01
9.830000000000000000e+02,9.850691136423861849e+01,1.575515884809290412e+01
1.184000000000000000e+03,9.583979992991541508e+01,1.369499875729282046e+01
4.480000000000000000e+02,7.882882322174235412e+01,1.232722985783126646e+01
1.246000000000000000e+03,1.003567668276012768e+02,1.792287920622668551e+01
8.740000000000000000e+02,9.387801930623270152e+01,9.244790355218029276e+00
2.780000000000000000e+02,7.321081320774084134e+01,9.407109511930741519e+00
1.539000000000000000e+03,1.008214716810197160e+02,2.103379146013384826e+01
1.648000000000000000e+03,1.036595465034427690e+02,2.064052607552033436e+01
1.378000000000000000e+03,9.804504336017170374e+01,1.830710080002269891e+01
1.641000000000000000e+03,1.050244168420798161e+02,1.496610429984729507e+01
1.181000000000000000e+03,1.055890838893561465e+02,1.435541706024932473e+01
1.851000000000000000e+03,1.108897816936460288e+02,1.801220561211472670e+01
1.517000000000000000e+03,1.002181390328703685e+02,1.466064094344874924e+01
8.190000000000000000e+02,9.013612830112701602e+01,8.831890371281582830e+00
3.930000000000000000e+02,8.013232261174016458e+01,9.824163358762884712e+00
1.639000000000000000e+03,1.011377251324081925e+02,1.970357837733974193e+01
1.621000000000000000e+03,9.983484187306258661e+01,1.617800241611126211e+01
2.500000000000000000e+02,6.774219484202996000e+01,8.819313832275799570e+00
1.612000000000000000e+03,1.088143346474426920e+02,1.522996370710890623e+01
3.060000000000000000e+02,7.376377761129292310e+01,9.688562946575007828e+00
7.700000000000000000e+02,8.831309329275697451e+01,1.324618726798484225e+01
7.130000000000000000e+02,8.884765870545388111e+01,1.091125074284590823e+01
1.107000000000000000e+03,9.362701758144649489e+01,1.290595319284344811e+01
4.090000000000000000e+02,7.587514401056976965e+01,9.965331252151685248e+00
5.370000000000000000e+02,8.384042872628110388e+01,1.266721281218574724e+01
1.519000000000000000e+03,9.706197038765328955e+01,2.115084233634086175e+01
6.710000000000000000e+02,8.672611225294430426e+01,9.441358443179900917e+00
1.770000000000000000e+02,6.565250224235504106e+01,9.000329333227725215e+00
3.130000000000000000e+02,7.531773993585915150e+01,1.017374567508702654e+01
9.000000000000000000e+02,8.864269064924329200e+01,1.062315034562079497e+01
1.641000000000000000e+03,1.070990929752735070e+02,1.366126171211129758e+01
1.400000000000000000e+01,5.294403970014580807e+01,3.403302969571319281e+00
8.320000000000000000e+02,8.732183854765254694e+01,1.052636026540709757e+01
1.704000000000000000e+03,9.940460876159625059e+01,2.054099912308149811e+01
1.486000000000000000e+03,1.047279593112563418e+02,1.772122992858612633e+01
4.290000000000000000e+02,7.737924694812491566e+01,1.158502301022356917e+01
1.296000000000000000e+03,1.030209941688682278e+02,1.539981903106792593e+01
1.270000000000000000e+02,6.346289280410893952e+01,6.735422332574187543e+00
4.100000000000000000e+02,7.601845006824542850e+01,9.463757661993547288e+00
1.286000000000000000e+03,9.724191568447221812e+01,1.387200722998606395e+01
3.660000000000000000e+02,7.694010622589318871e+01,9.534162243121651059e+00
6.810000000000000000e+02,8.520952331551146131e+01,1.156160481598205614e+01
6.540000000000000000e+02,8.776065080564556808e+01,1.058295237564479052e+01
2.070000000000000000e+02,6.791056306020367117e+01,7.558824452144802919e+00
5.350000000000000000e+02,8.292199482111776376e+01,1.146645950730713892e+01
1.074000000000000000e+03,9.195563031561960088e+01,1.209040277730260549e+01
1.099000000000000000e+03,9.358942810278276170e+01,1.701731101688147518e+01
9.460000000000000000e+02,9.379109125925151602e+01,1.485642119239491876e+01
9.940000000000000000e+02,9.561641527088954717e+01,1.163436368365552021e+01
2.010000000000000000e+02,6.840718657820166015e+01,7.921076792590543647e+00
1.334000000000000000e+03,1.049483833261177068e+02,1.703348092933137892e+01
1.292000000000000000e+03,9.894604104785202026e+01,2.038883532421809974e+01
3.870000000000000000e+02,8.128287140014066381e+01,1.091528775305206089e+01
2.300000000000000000e+02,6.801736040917626269e+01,8.619141809083854966e+00
1.015000000000000000e+03,8.905224629585735840e+01,1.491309674052281409e+01
1.330000000000000000e+02,6.225727588679333735e+01,7.301622519779318310e+00
1.445000000000000000e+03,1.104606591765658123e+02,1.619400688372121522e+01
7.340000000000000000e+02,9.041838477659732121e+01,1.386574118043643544e+01
1.042000000000000000e+03,9.589343371955027351e+01,1.608974217631977766e+01
1.073000000000000000e+03,9.719323222113683869e+01,1.386018903423590842e+01
9.600000000000000000e+02,9.607554861521172995e+01,9.704274797837323163e+00
2.700000000000000000e+02,6.978985429657674899e+01,7.763295744049032443e+00
9.560000000000000000e+02,8.916102983716368158e+01,1.526829016514289528e+01
2.520000000000000000e+02,7.349705282056039835e+01,8.886008626379213737e+00
7.760000000000000000e+02,8.260256245813070564e+01,1.212641707880222341e+01
1.501000000000000000e+03,1.100699186784228658e+02,1.709434723921161492e+01
1.850000000000000000e+03,1.129711741472224418e+02,1.686957529767300201e+01
6.350000000000000000e+02,8.764802270910269044e+01,1.292877772741996623e+01
1.853000000000000000e+03,1.124782489868643438e+02,2.275066511040851580e+01
1.282000000000000000e+03,9.975554436069904796e+01,1.873995670976061234e+01
6.620000000000000000e+02,8.410645218074282070e+01,1.355481558007020837e+01
1.155000000000000000e+03,9.851105550745258199e+01,1.729962038364394061e+01
1.756000000000000000e+03,1.010414090280825832e+02,1.884914377423482179e+01
1.421000000000000000e+03,1.068982708524129919e+02,1.725369602153885751e+01
1.240000000000000000e+03,9.230567082222606246e+01,1.439005543781080654e+01
1.030000000000000000e+02,6.197362792033354850e+01,6.558166575505071094e+00
7.980000000000000000e+02,9.133336787879160568e+01,1.105758742761001301e+01
4.090000000000000000e+02,7.320238837173234003e+01,1.242408620298433597e+01
1.482000000000000000e+03,9.764303542434657857e+01,1.827974810746106371e+01
3.000000000000000000e+00,5.225742055141230935e+01,3.341094332159788571e+00
1.680000000000000000e+03,1.068985092042225773e+02,1.853238328375358535e+01
1.310000000000000000e+02,6.325378619954385329e+01,7.133217325115070118e+00
3.000000000000000000e+01,5.190226500163897327e+01,4.642871265602021680e+00
1.154000000000000000e+03,9.410678437295274534e+01,1.393534744146918847e+01
1.827000000000000000e+03,1.055558544422694496e+02,1.606063596504367297e+01
5.560000000000000000e+02,8.559716899680140045e+01,1.030004635552190706e+01
1.110000000000000000e+02,6.147649358005830322e+01,6.565561630958686834e+00
1.823000000000000000e+03,1.095895946207490397e+02,1.520997616092945215e+01
8.910000000000000000e+02,8.898111451955639950e+01,1.461930440899777395e+01
1.369000000000000000e+03,1.014235059334207989e+02,1.384355120708417175e+01
3.220000000000000000e+02,7.732058624398970892e+01,7.897923041700119384e+00
2.640000000000000000e+02,7.375007854520379169e+01,7.630534891450847290e+00
1.567000000000000000e+03,1.079421478404344867e+02,2.283102635342705611e+01
2.030000000000000000e+02,6.866065042575539223e+01,8.053593329624989750e+00
1.404000000000000000e+03,1.014329851765153450e+02,1.288245721447724179e+01
9.150000000000000000e+02,9.388395715550372245e+01,1.272033601207303910e+01
1.717000000000000000e+03,1.021448222283884775e+02,1.933778027863769822e+01
4.960000000000000000e+02,8.128485113681074381e+01,9.001257200341044040e+00
8.290000000000000000e+02,9.227367837522703553e+01,1.166473007959219821e+01
4.600000000000000000e+01,5.764422169655665584e+01,4.760375539652600629e+00
9.960000000000000000e+02,9.058807663664292420e+01,1.712717408946653208e+01
8.090000000000000000e+02,8.905294599246938958e+01,1.253360787397028631e+01
1.706000000000000000e+03,1.003868010035442069e+02,1.125495131770362534e+01
1.237000000000000000e+03,9.911130817986210673e+01,1.447251994327030111e+01
1.643000000000000000e+03,9.900273763289169437e+01,1.331268344020086403e+01
8.410000000000000000e+02,9.117587052251377600e+01,1.451475271286880897e+01
1.387000000000000000e+03,1.016728260736390439e+02,1.601383275845943288e+01
1.813000000000000000e+03,1.127466617032127800e+02,2.275460024345203891e+01
8.400000000000000000e+01,6.063589556160988536e+01,6.848562871292672938e+00
1.691000000000000000e+03,1.150395588890871750e+02,1.314207744114552767e+01
1.659000000000000000e+03,1.011242984070476183e+02,1.703165967581454510e+01
7.890000000000000000e+02,9.331451221142661723e+01,1.139643434307852132e+01
1.560000000000000000e+03,1.051301536895530262e+02,1.617616504895706342e+01
4.960000000000000000e+02,8.176066730111274694e+01,9.393006092826425402e+00
1.551000000000000000e+03,9.907965542829448680e+01,1.730650876865644605e+01
1.394000000000000000e+03,1.078385098807319764e+02,1.619558257774792054e+01
1.791000000000000000e+03,1.012593223663690338e+02,1.607932114632412635e+01
5.240000000000000000e+02,8.062958463268461173e+01,8.510752752030644075e+00
1.070000000000000000e+03,9.563279090651852243e+01,1.522341248349969334e+01
1.352000000000000000e+03,9.901445504066970216e+01,1.674693797378184357e+01
1.809000000000000000e+03,1.075224363251146400e+02,2.067404384201556766e+01
1.581000000000000000e+03,1.041248187839333781e+02,1.828469136427271735e+01
3.170000000000000000e+02,7.486064758808545605e+01,1.087217072931386852e+01
2.000000000000000000e+02,6.493497848371076486e+01,7.220410748989923633e+00
1.226000000000000000e+03,1.059618787183088244e+02,1.310464361534505251e+01
1.484000000000000000e+03,1.073413800307062900e+02,1.987332465164692508e+01
1.682000000000000000e+03,1.075829513308830911e+02,1.341443602450861050e+01
1.403000000000000000e+03,9.941884490215302606e+01,1.460261555905664288e+01
1.270000000000000000e+03,1.010576080656452547e+02,1.581563103079231958e+01
8.320000000000000000e+02,8.722847506369778614e+01,1.365280475788547321e+01
5.840000000000000000e+02,8.065899574971354014e+01,1.167630678562219870e+01
1.774000000000000000e+03,1.105204530041910260e+02,1.690180513079662816e+01
5.910000000000000000e+02,8.190073590860684760e+01,1.326361226099493429e+01
1.388000000000000000e+03,1.028097864748180257e+02,1.780226176910290192e+01
3.040000000000000000e+02,7.336901771635602643e+01,9.825054650941698497e+00
4.440000000000000000e+02,8.267505972976292128e+01,9.443508235473212054e+00
1.736000000000000000e+03,1.094428568237712085e+02,2.043252091756507127e+01
7.600000000000000000e+02,9.241181436734463261e+01,1.208312529627840348e+01
1.568000000000000000e+03,1.032282085336364759e+02,1.733663534490015579e+01
1.501000000000000000e+03,1.037512264339040371e+02,1.585429547567823327e+01
8.240000000000000000e+02,8.419196690723063625e+01,1.282063407302655911e+01
7.780000000000000000e+02,8.626209493733567513e+01,1.378482392133439838e+01
1.509000000000000000e+03,1.039752178356954744e+02,1.844069998270312993e+01
9.400000000000000000e+01,5.985034296235223650e+01,8.195017184027568291e+00
1.640000000000000000e+02,6.910760274294295868e+01,6.286688066216283843e+00
1.165000000000000000e+03,9.747532162871979722e+01,1.667454726756532679e+01
1.940000000000000000e+02,6.777711975408045930e+01,7.198392422116069334e+00
3.440000000000000000e+02,7.546001944248476434e+01,6.926824331318273131e+00
6.130000000000000000e+02,8.727954922804336491e+01,1.357902123276575779e+01
1.743000000000000000e+03,1.100853449338908376e+02,2.085691616405447135e+01
8.290000000000000000e+02,9.476644426935362731e+01,1.503124360373713131e+01
5.000000000000000000e+02,8.086151551483101230e+01,8.974176240107587077e+00
5.700000000000000000e+02,8.189792159137701333e+01,1.129846042928348915e+01
1.365000000000000000e+03,9.942414748839108540e+01,1.486239955165706661e+01
1.115000000000000000e+03,9.632456263556981924e+01,1.498378343934848189e+01
1.613000000000000000e+03,1.061728966533292464e+02,1.542101514579643506e+01
1.265000000000000000e+03,9.587420568823169731e+01,1.463330226795414291e+01
2.900000000000000000e+01,5.731054171272377573e+01,3.992448080069708638e+00
1.838000000000000000e+03,1.016129971693535339e+02,1.750540553671122268e+01
6.430000000000000000e+02,8.494053568684050504e+01,1.036188496685817384e+01
1.164000000000000000e+03,1.030032414026092198e+02,1.695418992786122203e+01
9.320000000000000000e+02,9.143338089290413961e+01,1.391785913275974451e+01
4.860000000000000000e+02,8.088421390782556841e+01,1.025903103707953612e+01
1.473000000000000000e+03,9.453859158379837879e+01,1.445346553512448828e+01
2.400000000000000000e+01,5.246172112672450538e+01,4.637160396775158233e+00
4.910000000000000000e+02,7.560345383805190522e+01,8.665895884232025281e+00
4.310000000000000000e+02,7.979258455191801147e+01,1.088281544054869165e+01
1.311000000000000000e+03,1.000616101052996640e+02,1.545126755699715382e+01
1.183000000000000000e+03,1.012008944069215630e+02,1.713445363619983652e+01
7.260000000000000000e+02,8.655886940320726808e+01,1.349075307093598219e+01
9.990000000000000000e+02,9.464107277647116234e+01,1.443428115659684430e+01
1.760000000000000000e+02,6.781512985735544419e+01,8.007730830460733529e+00
1.532000000000000000e+03,1.102174292371596636e+02,1.651931558347787998e+01
1.400000000000000000e+02,6.636733755701447990e+01,6.983139595126746535e+00
7.700000000000000000e+01,6.218306339311706665e+01,5.802023145543636851e+00
8.280000000000000000e+02,8.951165605256576896e+01,1.144510844383649228e+01
1.359000000000000000e+03,1.039199590080694264e+02,1.519890223706079802e+01
1.746000000000000000e+03,1.072048059686045036e+02,1.305487368453171726e+01
2.910000000000000000e+02,7.434002073532468557e+01,1.068335971729356615e+01
1.314000000000000000e+03,1.049943668960415692e+02,1.760130494765894227e+01
1.583000000000000000e+03,1.116356929750606497e+02,2.199772093755265701e+01
7.380000000000000000e+02,8.839602502832877917e+01,1.266357004154167498e+01
8.380000000000000000e+02,8.838587421803113386e+01,1.261905274194269921e+01
1.470000000000000000e+03,1.007025450155909851e+02,2.065521530202996559e+01
9.370000000000000000e+02,9.367713384622075523e+01,1.291270071230273864e+01
9.460000000000000000e+02,9.162064742573789999e+01,1.236405773196308289e+01
1.275000000000000000e+03,1.060810950459332247e+02,1.732563067537318346e+01
5.130000000000000000e+02,8.004690488482228261e+01,1.102553448771682021e+01
4.450000000000000000e+02,7.873385580441355103e+01,1.015522510641735288e+01
4.890000000000000000e+02,8.106382245579352741e+01,8.872856112522926608e+00
5.040000000000000000e+02,8.523406276296978490e+01,1.197204605232642116e+01
1.347000000000000000e+03,1.005842701955479299e+02,1.558325754209003655e+01
1.591000000000000000e+03,1.156744604145110316e+02,1.647732031475158365e+01
1.135000000000000000e+03,1.044146592351844163e+02,1.531458035482345892e+01
1.144000000000000000e+03,9.297114262573249732e+01,1.505862211357024449e+01
1.605000000000000000e+03,1.076471239728140858e+02,2.041540556052105870e+01
1.702000000000000000e+03,1.018365999058554792e+02,2.035960293659232434e+01
3.260000000000000000e+02,7.762621434755374139e+01,1.004554209723114688e+01
1.530000000000000000e+03,1.068934337949521733e+02,1.605896864657223233e+01
1.073000000000000000e+03,9.870188376158941423e+01,1.534001832995355841e+01
1.728000000000000000e+03,1.046257775103377270e+02,1.385299691453910143e+01
1.670000000000000000e+03,1.056074596882492500e+02,2.034273920944733405e+01
8.670000000000000000e+02,8.992294131776354504e+01,1.322978146490843976e+01
6.820000000000000000e+02,8.668802404708785048e+01,9.767664153432033203e+00
1.433000000000000000e+03,1.091950291431847546e+02,1.578707241687805229e+01
6.540000000000000000e+02,8.714520505346816037e+01,1.162787133502234305e+01
1.281000000000000000e+03,1.027975470376481724e+02,1.761474215913962027e+01
1.290000000000000000e+02,6.332128476125906502e+01,7.547552827944528531e+00
2.760000000000000000e+02,7.388507970497444433e+01,8.168976968306717268e+00
1.220000000000000000e+03,9.944020805231744475e+01,1.451955559662589756e+01
3.850000000000000000e+02,7.429497437776409186e+01,1.150023556969896710e+01
1.011000000000000000e+03,9.037953185996093453e+01,1.204613824158808022e+01
6.870000000000000000e+02,9.053973761407557674e+01,1.235279872052347550e+01
1.658000000000000000e+03,1.077147750710539071e+02,1.614002227905302789e+01
1.100000000000000000e+03,1.010264281650952256e+02,1.520228723218094657e+01
1.741000000000000000e+03,1.052402635719442401e+02,1.924549317800414272e+01
1.772000000000000000e+03,1.071099105129918030e+02,2.000241833634121136e+01
2.270000000000000000e+02,7.060029958036814435e+01,7.611416947190310367e+00
1.800000000000000000e+01,5.195830392939772224e+01,4.549708079978318054e+00
8.310000000000000000e+02,9.145480301569300252e+01,1.340282461814719994e+01
5.120000000000000000e+02,7.939548607184978835e+01,1.144959585869635355e+01
8.300000000000000000e+02,9.296776824019731578e+01,1.458518590488583655e+01
9.320000000000000000e+02,9.110467417165270376e+01,1.364992896612240614e+01
5.350000000000000000e+02,8.297353885298518605e+01,1.041076618177826596e+01
1.663000000000000000e+03,1.008987215187935647e+02,2.470561896849521943e+01
8.600000000000000000e+02,9.003371142728234133e+01,1.278153837018588135e+01
1.010000000000000000e+02,6.009161875243902529e+01,5.129420856362274961e+00
4.600000000000000000e+02,7.898641538061956169e+01,1.235769841732290786e+01
1.645000000000000000e+03,1.094394202228568105e+02,1.635127619687970935e+01
6.500000000000000000e+02,8.649709887052628687e+01,1.085257177006564966e+01
1.501000000000000000e+03,1.040104824370760923e+02,1.730471462992905529e+01
4.660000000000000000e+02,7.913247261508074359e+01,9.555604738799747366e+00
1.072000000000000000e+03,9.096390082000206689e+01,1.418713518651850336e+01
6.900000000000000000e+02,8.640703193637494905e+01,1.307369353553764313e+01
9.510000000000000000e+02,8.474761768142826668e+01,1.255375978793105318e+01
1.130000000000000000e+02,6.323097408698713195e+01,5.553360912099902791e+00
1.085000000000000000e+03,8.758105330879921269e+01,1.361874514293995730e+01
1.491000000000000000e+03,1.051809056816491932e+02,1.681876198922849852e+01
5.100000000000000000e+01,5.825303958872161303e+01,5.085172860436776077e+00
1.439000000000000000e+03,9.861136258959319889e+01,1.993181754578311171e+01
9.200000000000000000e+01,6.121154409350317849e+01,5.051443668584846947e+00
7.850000000000000000e+02,8.710894549116240171e+01,1.244024268590994531e+01
1.175000000000000000e+03,9.646187731623511752e+01,1.471335993780691531e+01
1.743000000000000000e+03,1.062437295627847789e+02,1.673026221815989700e+01
1.401000000000000000e+03,1.070452782500970272e+02,1.255790086435550279e+01
1.100000000000000000e+01,5.105760781082765476e+01,3.600502106187238649e+00
3.890000000000000000e+02,7.871745313591142690e+01,9.265676176386936191e+00
7.810000000000000000e+02,8.976671180688421714e+01,1.381669195284556473e+01
1.300000000000000000e+01,5.197545044105761747e+01,3.628262174682720609e+00
1.458000000000000000e+03,9.952176250910930833e+01,1.816596129857922293e+01
7.250000000000000000e+02,8.467154557867621634e+01,1.235732356075888916e+01
1.845000000000000000e+03,1.141683203857312208e+02,1.812203276508845917e+01
2.840000000000000000e+02,7.077228650245953645e+01,9.809021557914473277e+00
4.580000000000000000e+02,8.093233194308270129e+01,1.027040742050801292e+01
1.162000000000000000e+03,9.803400798418024920e+01,1.495941494303184705e+01
2.500000000000000000e+02,7.140535200458349152e+01,8.714880082796748084e+00
1.780000000000000000e+02,7.064782446017377993e+01,7.578196813127613396e+00
1.837000000000000000e+03,1.090405134483212493e+02,1.581480692667697596e+01
1.397000000000000000e+03,1.061138358346102706e+02,1.652043001738732642e+01
1.900000000000000000e+02,7.283212676425313248e+01,8.831975791546565091e+00
1.511000000000000000e+03,1.038639859522539268e+02,1.939775509457963310e+01
1.122000000000000000e+03,9.897030059579881822e+01,1.450316571721844916e+01
3.030000000000000000e+02,7.554407386484901110e+01,8.806086179478384679e+00
9.540000000000000000e+02,9.302066996353266859e+01,1.586733570384164516e+01
1.267000000000000000e+03,9.931320221496216050e+01,1.547684961680327298e+01
1.402000000000000000e+03,9.446644566481010941e+01,1.764114732112047790e+01
1.779000000000000000e+03,1.068549400235475133e+02,2.014262772009672631e+01
3.760000000000000000e+02,7.283706643361703925e+01,8.420910372666284616e+00
2.970000000000000000e+02,7.268491180504490501e+01,1.020040529679024921e+01
1.465000000000000000e+03,1.073709128857044703e+02,1.554831986685317524e+01
1.682000000000000000e+03,1.000561922530376791e+02,2.415104541329937149e+01
9.890000000000000000e+02,9.267852904870119346e+01,1.341312877706650930e+01
7.180000000000000000e+02,8.950851831417132587e+01,1.361147546555969434e+01
1.561000000000000000e+03,1.006535260671326739e+02,1.657577046696260581e+01
9.700000000000000000e+02,9.300552697965635218e+01,1.272354178958558357e+01
3.740000000000000000e+02,7.047183419266242765e+01,9.134043661608423292e+00
1.569000000000000000e+03,1.006835114958416426e+02,2.316933114677568994e+01
1.107000000000000000e+03,9.679205660888250407e+01,1.147187475704103754e+01
6.500000000000000000e+02,8.600658864045283281e+01,1.126969937946636691e+01
6.700000000000000000e+02,8.964238321177387547e+01,1.028135340678014309e+01
6.840000000000000000e+02,8.763076109405720615e+01,1.373876774643212073e+01
6.510000000000000000e+02,8.152142095208927230e+01,9.241486036553542505e+00
6.750000000000000000e+02,8.534967178003651611e+01,1.119168322339092114e+01
9.530000000000000000e+02,9.457813003172984168e+01,1.400058096004677566e+01
4.960000000000000000e+02,8.059091111568297094e+01,9.244156132301657891e+00
5.560000000000000000e+02,8.415083353277000811e+01,1.004746124316801570e+01
7.170000000000000000e+02,9.137917294622111797e+01,1.243804909413414528e+01
1.238000000000000000e+03,1.053898667135602523e+02,1.697549108411929808e+01
1.190000000000000000e+02,6.414342689634379724e+01,6.266398395758223216e+00
6.830000000000000000e+02,8.556176815862103524e+01,1.195068000518441131e+01
1.364000000000000000e+03,1.019276071795889891e+02,1.524386884092244188e+01
3.940000000000000000e+02,7.303013476878278709e+01,1.059323979179846376e+01
4.200000000000000000e+01,5.520995513294949575e+01,6.197369470684129134e+00
1.344000000000000000e+03,1.013172037651778794e+02,1.426612574245026721e+01
1.010000000000000000e+02,6.304718974211071014e+01,6.210073250277807766e+00
4.240000000000000000e+02,7.824735305960669507e+01,9.944605954499531109e+00
1.095000000000000000e+03,9.358580963507606043e+01,1.583409412524781423e+01
