8.340000000000000568e+01,9.438233516004705947e+00
8.229999999999999716e+01,1.212497453621009669e+01
7.300000000000000000e+01,1.012135423211594976e+01
1.032999999999999972e+02,1.473524565029190114e+01
1.030000000000000000e+02,1.320404796969965844e+01
9.740000000000000568e+01,1.375100335861715806e+01
1.047999999999999972e+02,1.700778016085236644e+01
9.140000000000000568e+01,1.300035685429671872e+01
8.500000000000000000e+01,1.155064892216640970e+01
5.300000000000000000e+01,4.139718516099301304e+00
8.200000000000000000e+01,1.121933256521247202e+01
7.150000000000000000e+01,8.906538560355294010e+00
7.450000000000000000e+01,9.053786523151611476e+00
9.190000000000000568e+01,1.466785313225678600e+01
5.620000000000000284e+01,4.530346335092719556e+00
7.890000000000000568e+01,9.650683982902103608e+00
1.052999999999999972e+02,1.494853328554549599e+01
9.079999999999999716e+01,1.422226489078446576e+01
6.050000000000000000e+01,7.146894437132181643e+00
1.057000000000000028e+02,1.792847753551596668e+01
8.329999999999999716e+01,1.332051902048176473e+01
9.250000000000000000e+01,1.231833417301869460e+01
5.860000000000000142e+01,4.784698426757338474e+00
5.710000000000000142e+01,4.434561037227072511e+00
6.150000000000000000e+01,6.364390757794934572e+00
4.879999999999999716e+01,2.558672756679176707e+00
9.029999999999999716e+01,1.210591253830809855e+01
6.959999999999999432e+01,8.473737018074613658e+00
7.450000000000000000e+01,9.011926424823043291e+00
7.990000000000000568e+01,1.102681017948328090e+01
6.210000000000000142e+01,5.902095037985721326e+00
4.629999999999999716e+01,2.457444562813373423e+00
6.990000000000000568e+01,9.216866948418093841e+00
8.320000000000000284e+01,1.149540684768698107e+01
1.017000000000000028e+02,1.713444270083842724e+01
6.279999999999999716e+01,6.404252674381783805e+00
1.069000000000000057e+02,1.804356178233148711e+01
8.970000000000000284e+01,1.166663802014372742e+01
5.889999999999999858e+01,6.111551843818797458e+00
7.870000000000000284e+01,8.499474164881032578e+00
7.509999999999999432e+01,8.572983791281966859e+00
6.300000000000000000e+01,7.399405477018475175e+00
5.260000000000000142e+01,3.996484629776491992e+00
7.859999999999999432e+01,1.055406074203635036e+01
7.070000000000000284e+01,8.069323679492027779e+00
8.179999999999999716e+01,1.047823127533990828e+01
7.670000000000000284e+01,9.582577051085531039e+00
6.809999999999999432e+01,8.262654098680833670e+00
5.039999999999999858e+01,3.487806407710690948e+00
8.090000000000000568e+01,1.107574451219093881e+01
6.400000000000000000e+01,7.081149028082090346e+00
6.070000000000000284e+01,6.295649112285707005e+00
9.600000000000000000e+01,1.476329641079027333e+01
6.329999999999999716e+01,6.450001914121258118e+00
7.659999999999999432e+01,9.935192365838084072e+00
1.085000000000000000e+02,1.717977851642824660e+01
1.075000000000000000e+02,1.872695190731291603e+01
6.010000000000000142e+01,6.295697472150071583e+00
1.017999999999999972e+02,1.731503505431485479e+01
6.400000000000000000e+01,7.242577627022832587e+00
4.589999999999999858e+01,2.854991505029289112e+00
6.759999999999999432e+01,7.586054976217086576e+00
8.659999999999999432e+01,8.304421750396928203e+00
6.900000000000000000e+01,8.358750391848307260e+00
5.729999999999999716e+01,5.093413360606988682e+00
7.820000000000000284e+01,9.885588516242824753e+00
1.010000000000000000e+02,1.520037555368624105e+01
1.082000000000000028e+02,1.653340443652496461e+01
5.029999999999999716e+01,3.753104597001744480e+00
7.150000000000000000e+01,8.377974076505013912e+00
4.850000000000000000e+01,2.932761576979522111e+00
9.220000000000000284e+01,1.353416346664839764e+01
6.089999999999999858e+01,5.890326591910131526e+00
7.229999999999999716e+01,9.800054873576520720e+00
9.229999999999999716e+01,1.345909235760332479e+01
6.260000000000000142e+01,6.057327766264171132e+00
7.459999999999999432e+01,8.689828422659134688e+00
8.940000000000000568e+01,1.141273315429628354e+01
6.970000000000000284e+01,9.070453272085709173e+00
5.679999999999999716e+01,5.528224750627952488e+00
9.550000000000000000e+01,1.486307375762980953e+01
6.189999999999999858e+01,7.205241958033668404e+00
6.270000000000000284e+01,5.655320118476741875e+00
6.909999999999999432e+01,8.086189337701663149e+00
4.789999999999999858e+01,2.539074734598854022e+00
9.700000000000000000e+01,1.442259948228311650e+01
6.490000000000000568e+01,6.729924496344355411e+00
8.250000000000000000e+01,1.104575804718577992e+01
4.729999999999999716e+01,2.926457193232946619e+00
7.300000000000000000e+01,1.155481834494093185e+01
8.929999999999999716e+01,1.347114943539536824e+01
6.300000000000000000e+01,6.611975996170479597e+00
1.072000000000000028e+02,1.578739259223467251e+01
5.720000000000000284e+01,5.229754997929226157e+00
7.470000000000000284e+01,1.019265117119410569e+01
1.022999999999999972e+02,1.823956685961643132e+01
7.090000000000000568e+01,8.383946848455490652e+00
1.037999999999999972e+02,1.787550798768562998e+01
6.629999999999999716e+01,8.274276291374638603e+00
9.420000000000000284e+01,1.219820969913453723e+01
5.539999999999999858e+01,4.947059368088655873e+00
9.679999999999999716e+01,1.426467088455915899e+01
8.340000000000000568e+01,1.167904468087317582e+01
1.007999999999999972e+02,1.621586436684692956e+01
8.240000000000000568e+01,1.085801217461669488e+01
9.829999999999999716e+01,1.521321094444355104e+01
7.090000000000000568e+01,7.834012866279793208e+00
4.910000000000000142e+01,2.677625355953727748e+00
1.002000000000000028e+02,1.456419589111989410e+01
4.720000000000000284e+01,2.778254805894479151e+00
6.820000000000000284e+01,8.273064752035274694e+00
4.610000000000000142e+01,2.525562663387649120e+00
1.054000000000000057e+02,1.489895735939581733e+01
5.150000000000000000e+01,2.980229381158716606e+00
6.010000000000000142e+01,5.742443850977495323e+00
8.490000000000000568e+01,1.076179049441442537e+01
6.139999999999999858e+01,6.302574974234879335e+00
5.939999999999999858e+01,5.526051336492549204e+00
4.579999999999999716e+01,2.477697026353041565e+00
5.250000000000000000e+01,3.986279888488393652e+00
1.094000000000000057e+02,1.818281687530419788e+01
7.159999999999999432e+01,9.109910008509643831e+00
7.690000000000000568e+01,8.972384567408088429e+00
1.092999999999999972e+02,1.638883963291048573e+01
8.809999999999999432e+01,1.142104477740888058e+01
6.100000000000000000e+01,6.382856575038974967e+00
7.259999999999999432e+01,1.064254005238839440e+01
8.109999999999999432e+01,1.159568425478760290e+01
7.200000000000000000e+01,8.066235976118313999e+00
6.840000000000000568e+01,8.814005371024556723e+00
1.090999999999999943e+02,1.709742018532544705e+01
1.080000000000000000e+02,1.713446104925323610e+01
1.095000000000000000e+02,1.903473937010171468e+01
6.120000000000000284e+01,6.735896193611424110e+00
4.879999999999999716e+01,2.780037197282079653e+00
9.250000000000000000e+01,1.291138427692675350e+01
6.959999999999999432e+01,8.759604375618124550e+00
6.929999999999999716e+01,7.669774454235802175e+00
5.620000000000000284e+01,5.238620212795501274e+00
7.420000000000000284e+01,1.004082827075001205e+01
6.050000000000000000e+01,5.860749058877875228e+00
7.770000000000000284e+01,1.017019873142249331e+01
1.014000000000000057e+02,1.628318715004843042e+01
1.060999999999999943e+02,1.824529233892397073e+01
1.079000000000000057e+02,1.923211274920347691e+01
1.095999999999999943e+02,1.685084759651443420e+01
6.400000000000000000e+01,6.973716033635473543e+00
5.489999999999999858e+01,4.091348816294649637e+00
8.429999999999999716e+01,1.110751227777330641e+01
6.990000000000000568e+01,7.137017651821146558e+00
8.350000000000000000e+01,1.150083135057150763e+01
1.032999999999999972e+02,1.783740436135304108e+01
6.270000000000000284e+01,5.429548585801440730e+00
7.459999999999999432e+01,8.214499071772447536e+00
7.790000000000000568e+01,9.557432450258277257e+00
6.520000000000000284e+01,7.599833927902640340e+00
9.379999999999999716e+01,1.097251239401123613e+01
6.670000000000000284e+01,7.039204857610567245e+00
6.770000000000000284e+01,7.811034427861541118e+00
9.309999999999999432e+01,1.461344795471812752e+01
9.120000000000000284e+01,1.466718713487161985e+01
5.829999999999999716e+01,6.136412527500891834e+00
1.022000000000000028e+02,1.418392202867733332e+01
8.029999999999999716e+01,1.100191604732207118e+01
1.049000000000000057e+02,1.325062587555333948e+01
5.079999999999999716e+01,3.382293539945938399e+00
6.729999999999999716e+01,7.759866341888764119e+00
8.540000000000000568e+01,1.070343451582555794e+01
5.250000000000000000e+01,3.635432050488527800e+00
8.250000000000000000e+01,1.195625626390488350e+01
1.067000000000000028e+02,1.905277740261580632e+01
4.520000000000000284e+01,2.751021950176578468e+00
8.329999999999999716e+01,1.273337391079683378e+01
1.075999999999999943e+02,1.752398964212407506e+01
6.670000000000000284e+01,8.576955908732381673e+00
9.640000000000000568e+01,1.407288006385896040e+01
7.879999999999999716e+01,9.419415989074263251e+00
9.009999999999999432e+01,1.258723655269403530e+01
7.170000000000000284e+01,8.635720101494952061e+00
8.550000000000000000e+01,1.189263627486450225e+01
5.370000000000000284e+01,4.527177658004104543e+00
1.087000000000000028e+02,1.783607265505935757e+01
1.050000000000000000e+02,1.824897364947174339e+01
8.020000000000000284e+01,1.096313384018928261e+01
6.450000000000000000e+01,7.067829072222707509e+00
5.539999999999999858e+01,4.601903517936202448e+00
1.040000000000000000e+02,1.775374036692472401e+01
5.539999999999999858e+01,4.355334934905649824e+00
5.000000000000000000e+01,3.936542983932460160e+00
9.029999999999999716e+01,1.305141688621170637e+01
1.034000000000000057e+02,1.672006868364950094e+01
8.870000000000000284e+01,1.039262423401441637e+01
1.099000000000000057e+02,1.871206513410676919e+01
6.850000000000000000e+01,6.476076771977772317e+00
1.087000000000000028e+02,1.691803096055884481e+01
5.639999999999999858e+01,5.489806437267904293e+00
4.910000000000000142e+01,2.804460580175761386e+00
8.450000000000000000e+01,9.588845378552665721e+00
6.050000000000000000e+01,6.026283939608561901e+00
7.840000000000000568e+01,9.522773549172482532e+00
6.690000000000000568e+01,6.274100014228736200e+00
1.080999999999999943e+02,1.925753475518155255e+01
8.779999999999999716e+01,1.037348472097113117e+01
7.079999999999999716e+01,9.241948982900538567e+00
9.779999999999999716e+01,1.629646967045428596e+01
1.085000000000000000e+02,1.820256371073214297e+01
9.040000000000000568e+01,1.325534422349227448e+01
6.679999999999999716e+01,7.422313822148130846e+00
7.890000000000000568e+01,8.864220007724753714e+00
9.529999999999999716e+01,1.420958776944679869e+01
9.350000000000000000e+01,1.250016126622156243e+01
1.000999999999999943e+02,1.300859417228498671e+01
5.460000000000000142e+01,3.871515371594344224e+00
8.950000000000000000e+01,1.355959225546938285e+01
5.129999999999999716e+01,3.733725273667127365e+00
7.740000000000000568e+01,8.660203450705958872e+00
5.600000000000000000e+01,5.038839060260031033e+00
1.009000000000000057e+02,1.535157990506160886e+01
5.250000000000000000e+01,3.629063969245081012e+00
7.470000000000000284e+01,9.398117892615724500e+00
1.007000000000000028e+02,1.580322867692837541e+01
5.260000000000000142e+01,3.671068601829810873e+00
7.100000000000000000e+01,7.484535448981332273e+00
8.859999999999999432e+01,1.374970572061845253e+01
8.650000000000000000e+01,1.091046285473965938e+01
7.090000000000000568e+01,1.011149462175138858e+01
4.960000000000000142e+01,2.884480287379114660e+00
9.850000000000000000e+01,1.639566959215536457e+01
7.990000000000000568e+01,1.122928806422447678e+01
5.220000000000000284e+01,3.234027322317472475e+00
6.590000000000000568e+01,6.423473042728454985e+00
4.689999999999999858e+01,2.622157497553887051e+00
8.440000000000000568e+01,1.166640805338141185e+01
9.070000000000000284e+01,1.332595189822801451e+01
5.170000000000000284e+01,3.733729167622576117e+00
1.014000000000000057e+02,1.560323761288149669e+01
7.129999999999999716e+01,8.351317266191376376e+00
7.909999999999999432e+01,9.241893877746388597e+00
4.620000000000000284e+01,2.512751478768132873e+00
7.870000000000000284e+01,9.860422379827097572e+00
5.950000000000000000e+01,6.393973533690674671e+00
5.020000000000000284e+01,3.358801934865784933e+00
5.150000000000000000e+01,3.631722751840446239e+00
6.220000000000000284e+01,6.469250129264660032e+00
8.140000000000000568e+01,1.089649959198851903e+01
9.529999999999999716e+01,1.255129877746153788e+01
5.800000000000000000e+01,5.345683487395914035e+00
7.309999999999999432e+01,7.404000172562014370e+00
9.579999999999999716e+01,1.456512451859811996e+01
9.379999999999999716e+01,1.334016291732862314e+01
1.020999999999999943e+02,1.694688751427387530e+01
8.990000000000000568e+01,1.271635559314943542e+01
6.950000000000000000e+01,6.656598023678855114e+00
6.870000000000000284e+01,8.106535511502510616e+00
8.929999999999999716e+01,1.071978212048492551e+01
6.300000000000000000e+01,6.170112056763475294e+00
5.539999999999999858e+01,4.687787183357553289e+00
4.800000000000000000e+01,3.064163092193775917e+00
5.029999999999999716e+01,3.014942286187303644e+00
1.022999999999999972e+02,1.315205899235859022e+01
8.070000000000000284e+01,1.064610907931689709e+01
1.055000000000000000e+02,1.416151249486864216e+01
1.020000000000000000e+02,1.594180861286841733e+01
6.920000000000000284e+01,8.837815575523075395e+00
7.479999999999999716e+01,9.111562415010665106e+00
7.390000000000000568e+01,9.923909104972276296e+00
1.064000000000000057e+02,1.653770690218989259e+01
1.095000000000000000e+02,1.871291900371637595e+01
9.650000000000000000e+01,1.413533021154113989e+01
8.890000000000000568e+01,1.163545085028517434e+01
5.579999999999999716e+01,4.474625315518958146e+00
1.050000000000000000e+02,1.601258890441942384e+01
7.709999999999999432e+01,8.334602014949787474e+00
9.559999999999999432e+01,1.394990948279190057e+01
7.270000000000000284e+01,9.076167199875349922e+00
9.979999999999999716e+01,1.448135685026229069e+01
4.989999999999999858e+01,3.045465518554183237e+00
7.259999999999999432e+01,9.128751163461368279e+00
6.100000000000000000e+01,5.745167206008705563e+00
8.379999999999999716e+01,1.105852341125513760e+01
6.070000000000000284e+01,6.540210352218121415e+00
6.129999999999999716e+01,6.022820223159484954e+00
8.659999999999999432e+01,1.187181263217675387e+01
7.150000000000000000e+01,9.666610013046527783e+00
9.109999999999999432e+01,1.246189774004951367e+01
1.070000000000000000e+02,1.845316340973007740e+01
9.500000000000000000e+01,1.355878367381234639e+01
6.820000000000000284e+01,6.989416146609004343e+00
1.017999999999999972e+02,1.683112213078161901e+01
5.229999999999999716e+01,3.625028192292346851e+00
7.120000000000000284e+01,8.291258204649906816e+00
9.340000000000000568e+01,1.191089959249699604e+01
4.500000000000000000e+01,3.171700515737027715e+00
7.270000000000000284e+01,9.278851084197681232e+00
5.529999999999999716e+01,4.794139621142731400e+00
8.440000000000000568e+01,1.169526870759043646e+01
8.640000000000000568e+01,1.125515202116672242e+01
9.779999999999999716e+01,1.565692280233222178e+01
4.820000000000000284e+01,2.971818153008561669e+00
6.400000000000000000e+01,6.642288296239043710e+00
5.620000000000000284e+01,5.619755563455392178e+00
5.200000000000000000e+01,3.722240319878786341e+00
1.022999999999999972e+02,1.767678123726218331e+01
9.270000000000000284e+01,1.136011576006798940e+01
7.850000000000000000e+01,9.048651524562158599e+00
1.027999999999999972e+02,1.667793137639334944e+01
9.120000000000000284e+01,1.326357303671018251e+01
5.650000000000000000e+01,4.465981851537514480e+00
6.829999999999999716e+01,7.999331365119300763e+00
1.059000000000000057e+02,1.659764670606957893e+01
6.709999999999999432e+01,8.027767506210761184e+00
8.400000000000000000e+01,1.182152842209473498e+01
7.700000000000000000e+01,9.573433183630406518e+00
1.034000000000000057e+02,1.634005592275687846e+01
6.620000000000000284e+01,6.665197536757418995e+00
6.559999999999999432e+01,6.068108441648872642e+00
6.820000000000000284e+01,6.861004007459621690e+00
1.045000000000000000e+02,1.782691238188565208e+01
6.379999999999999716e+01,7.546926978149252285e+00
8.259999999999999432e+01,1.158944660153305684e+01
6.740000000000000568e+01,8.254665085705937599e+00
9.509999999999999432e+01,1.314269821719734033e+01
1.012999999999999972e+02,1.611019334339786724e+01
7.370000000000000284e+01,6.894729414758955954e+00
8.190000000000000568e+01,1.009095293901776458e+01
8.540000000000000568e+01,1.271231155454736239e+01
8.579999999999999716e+01,1.168942528133054815e+01
7.109999999999999432e+01,9.640755920878296692e+00
6.759999999999999432e+01,7.640915886958797643e+00
5.870000000000000284e+01,5.119908389647653379e+00
5.250000000000000000e+01,3.696525923667327351e+00
1.035000000000000000e+02,1.334468034100964573e+01
6.729999999999999716e+01,8.480073697776646213e+00
9.420000000000000284e+01,1.498270832433965793e+01
7.859999999999999432e+01,9.029250442651976627e+00
7.650000000000000000e+01,9.907897721563072579e+00
9.870000000000000284e+01,1.597566507757450971e+01
9.220000000000000284e+01,1.346165878292634410e+01
4.779999999999999716e+01,2.873941413246853038e+00
6.659999999999999432e+01,7.606029359072410401e+00
9.829999999999999716e+01,1.352285787506144565e+01
6.440000000000000568e+01,6.850130997160745139e+00
9.790000000000000568e+01,1.347098843223932008e+01
5.410000000000000142e+01,3.980819773482541013e+00
6.520000000000000284e+01,8.312006336126067652e+00
9.170000000000000284e+01,1.449358357530658026e+01
9.800000000000000000e+01,1.351658202662061647e+01
5.910000000000000142e+01,5.294804109759935429e+00
6.750000000000000000e+01,7.466857960089262392e+00
7.620000000000000284e+01,1.074716095617797507e+01
1.027999999999999972e+02,1.606544558209120055e+01
5.929999999999999716e+01,5.349636504281603422e+00
7.479999999999999716e+01,9.688742640928596828e+00
6.600000000000000000e+01,7.379731951209278940e+00
9.240000000000000568e+01,1.104242552754139872e+01
4.950000000000000000e+01,3.336937711933665618e+00
5.650000000000000000e+01,5.238117461596995206e+00
1.060000000000000000e+02,1.699324132433709167e+01
5.779999999999999716e+01,5.360210647144308282e+00
7.979999999999999716e+01,9.479384875890303874e+00
8.340000000000000568e+01,1.007231028871868972e+01
1.049000000000000057e+02,1.752311605964251484e+01
8.129999999999999716e+01,1.149073589157358199e+01
1.049000000000000057e+02,1.819777050944970398e+01
9.920000000000000284e+01,1.491856557613412093e+01
5.889999999999999858e+01,5.122238004201973283e+00
7.790000000000000568e+01,9.422059149473264839e+00
9.290000000000000568e+01,1.344019768971451434e+01
1.060000000000000000e+02,1.551756557017874627e+01
5.989999999999999858e+01,6.431492519026407173e+00
4.570000000000000284e+01,2.980169996375803709e+00
7.590000000000000568e+01,9.731100176566446436e+00
4.700000000000000000e+01,3.055284127474314548e+00
5.960000000000000142e+01,5.930955472486517444e+00
5.200000000000000000e+01,3.958617333353856793e+00
6.370000000000000284e+01,6.714038138228842989e+00
7.179999999999999716e+01,8.798682321395009609e+00
7.679999999999999716e+01,1.030173839659354940e+01
9.400000000000000000e+01,1.194214849492029629e+01
6.029999999999999716e+01,6.884470833334726869e+00
1.067000000000000028e+02,1.919585770558527216e+01
9.559999999999999432e+01,1.399648773261334078e+01
5.700000000000000000e+01,5.679785978480699882e+00
1.097000000000000028e+02,1.802304293381030220e+01
4.939999999999999858e+01,2.877960925145313542e+00
1.064000000000000057e+02,1.510714124895404353e+01
6.220000000000000284e+01,6.129757151633340229e+00
5.329999999999999716e+01,3.650341924314075115e+00
6.559999999999999432e+01,7.462254349506006079e+00
8.570000000000000284e+01,1.358535874782022468e+01
1.005000000000000000e+02,1.413961410957573150e+01
7.590000000000000568e+01,9.674694415956235360e+00
6.160000000000000142e+01,6.237659506540473409e+00
9.850000000000000000e+01,1.380503805136962470e+01
9.640000000000000568e+01,1.294044689880636057e+01
9.150000000000000000e+01,1.504526655826894554e+01
7.220000000000000284e+01,9.306210237945149899e+00
4.529999999999999716e+01,2.492681452060979463e+00
5.039999999999999858e+01,3.312979079734957644e+00
4.829999999999999716e+01,2.973130107343666673e+00
5.710000000000000142e+01,5.244580604961476489e+00
8.990000000000000568e+01,1.236110407656336996e+01
1.084000000000000057e+02,1.687981712018663316e+01
8.659999999999999432e+01,9.386324052753769465e+00
9.529999999999999716e+01,1.455530547931008734e+01
5.420000000000000284e+01,4.139852061392828020e+00
9.059999999999999432e+01,1.299370935772940783e+01
1.044000000000000057e+02,1.324831741017797526e+01
5.279999999999999716e+01,4.090335007310412330e+00
9.409999999999999432e+01,1.379026676759185932e+01
8.090000000000000568e+01,1.097244175285587531e+01
6.420000000000000284e+01,6.985763711949643628e+00
9.879999999999999716e+01,1.517568622837439740e+01
1.090000000000000000e+02,1.809032032069070439e+01
4.929999999999999716e+01,3.642698999201160248e+00
7.570000000000000284e+01,8.470919731956758625e+00
7.250000000000000000e+01,8.753398450371339123e+00
6.829999999999999716e+01,7.887697703996067844e+00
6.210000000000000142e+01,5.852380696545413485e+00
7.890000000000000568e+01,1.044410538570836167e+01
1.004000000000000057e+02,1.702000674954490478e+01
1.075999999999999943e+02,1.790582293416492732e+01
1.099000000000000057e+02,1.681005820164434894e+01
1.092000000000000028e+02,1.636230823752798003e+01
8.290000000000000568e+01,1.128185851124492167e+01
4.510000000000000142e+01,2.733865749552316426e+00
6.329999999999999716e+01,6.009412250846003722e+00
1.065999999999999943e+02,1.574152121287580997e+01
9.650000000000000000e+01,1.571812638287639885e+01
5.200000000000000000e+01,3.292218596366668582e+00
8.940000000000000568e+01,1.202484445056297524e+01
5.170000000000000284e+01,3.165195194722593364e+00
7.790000000000000568e+01,9.438366963309187341e+00
6.770000000000000284e+01,7.023576317338597441e+00
6.250000000000000000e+01,7.022347952829923301e+00
9.700000000000000000e+01,1.425497508599028684e+01
9.870000000000000284e+01,1.513093850174888289e+01
5.179999999999999716e+01,4.174355902104804450e+00
5.510000000000000142e+01,4.869834642823210658e+00
7.270000000000000284e+01,9.062710038461080586e+00
7.329999999999999716e+01,8.929858977091230443e+00
9.690000000000000568e+01,1.408527526684844844e+01
7.020000000000000284e+01,8.807226952730962566e+00
7.659999999999999432e+01,1.003836336046042987e+01
9.029999999999999716e+01,1.284205078573618053e+01
7.029999999999999716e+01,8.797310223344002367e+00
1.052000000000000028e+02,1.566232851186253328e+01
8.820000000000000284e+01,1.088489275350014829e+01
6.890000000000000568e+01,7.930071011100131351e+00
9.090000000000000568e+01,1.358181402222768241e+01
1.012999999999999972e+02,1.580716814345096211e+01
9.800000000000000000e+01,1.432502431062136239e+01
6.900000000000000000e+01,8.516124179941407135e+00
6.970000000000000284e+01,9.742771712449499688e+00
6.360000000000000142e+01,7.342331579371480288e+00
4.629999999999999716e+01,2.240103695721034516e+00
1.062000000000000028e+02,1.569452034094298121e+01
1.027000000000000028e+02,1.647535551629107431e+01
6.740000000000000568e+01,8.449302809168168338e+00
8.070000000000000284e+01,1.103627061454681524e+01
4.829999999999999716e+01,3.146496007414873120e+00
8.579999999999999716e+01,1.039512267066025331e+01
5.460000000000000142e+01,4.437885943885564011e+00
9.529999999999999716e+01,1.433536619032992121e+01
1.087999999999999972e+02,1.792805201585374419e+01
1.095000000000000000e+02,1.765559386022754751e+01
9.420000000000000284e+01,1.183972609586806790e+01
5.820000000000000284e+01,4.839206614231609471e+00
5.179999999999999716e+01,3.811098199938141473e+00
5.260000000000000142e+01,4.570379055900931853e+00
7.109999999999999432e+01,8.034165527810952057e+00
5.060000000000000142e+01,3.411008344492299393e+00
5.600000000000000000e+01,4.725367671137686187e+00
1.077000000000000028e+02,1.806808034398483187e+01
8.309999999999999432e+01,1.066356279445846234e+01
8.200000000000000000e+01,1.128817414124342733e+01
6.859999999999999432e+01,8.112678052900543335e+00
9.620000000000000284e+01,1.161222965549879049e+01
1.070999999999999943e+02,1.906224127093634380e+01
8.390000000000000568e+01,1.103569598154217068e+01
9.579999999999999716e+01,1.291417154368602560e+01
9.009999999999999432e+01,1.253114119479835864e+01
9.429999999999999716e+01,1.412675896854212176e+01
7.490000000000000568e+01,9.951912359292768073e+00
1.087000000000000028e+02,1.797242891159306311e+01
1.010000000000000000e+02,1.655244839812793600e+01
8.650000000000000000e+01,1.156239940864633375e+01
7.290000000000000568e+01,1.024962644362617681e+01
9.359999999999999432e+01,1.357665037144878717e+01
9.659999999999999432e+01,1.544048889567924654e+01
8.070000000000000284e+01,9.991218941178932056e+00
7.579999999999999716e+01,9.404973991290328073e+00
1.089000000000000057e+02,1.692782787046423820e+01
5.410000000000000142e+01,4.146072018761046252e+00
6.650000000000000000e+01,7.526186219040693182e+00
6.579999999999999716e+01,7.272212366630754765e+00
9.900000000000000000e+01,1.480323021463429889e+01
8.790000000000000568e+01,1.164055655771885078e+01
9.670000000000000284e+01,1.216585098941883381e+01
8.900000000000000000e+01,1.265748077020010953e+01
5.139999999999999858e+01,3.827873844765791844e+00
1.025000000000000000e+02,1.693657407451501840e+01
4.850000000000000000e+01,3.318279592383988952e+00
7.079999999999999716e+01,8.892913754360140643e+00
9.050000000000000000e+01,1.240370540384083320e+01
1.024000000000000057e+02,1.728132741283704377e+01
1.012999999999999972e+02,1.484450966837035857e+01
1.075000000000000000e+02,1.701695152744586537e+01
8.129999999999999716e+01,1.120206052013331188e+01
1.089000000000000057e+02,2.064725206315956640e+01
7.109999999999999432e+01,7.910785390695149744e+00
9.490000000000000568e+01,1.199304960294143818e+01
6.260000000000000142e+01,6.776032876942573502e+00
6.179999999999999716e+01,7.529330010821941421e+00
1.067000000000000028e+02,1.762496651393939118e+01
9.009999999999999432e+01,1.212630540428923887e+01
6.929999999999999716e+01,8.613186377260513282e+00
7.190000000000000568e+01,7.969044556304445415e+00
6.470000000000000284e+01,7.844982202851186415e+00
6.809999999999999432e+01,8.215368788697038127e+00
4.989999999999999858e+01,3.712615012955612581e+00
5.010000000000000142e+01,3.760034755403035778e+00
